#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
29.10,8249,
29.10,8194,
29.10,8121,
29.10,8055,
29.10,7978,
29.10,7928,
29.10,7872,
29.10,7804,
29.10,7737,
29.10,7690,
29.10,7656,
29.10,7592,
29.10,7559,
29.10,7495,
29.10,7461,
29.10,7422,
29.10,7407,
29.10,7369,
29.10,7342,
29.10,7311,
29.10,7286,
29.10,7268,
29.10,7242,
29.10,7230,
29.10,7209,
29.10,7182,
29.10,7157,
29.10,7130,
29.10,7086,
29.10,7056,
29.10,7038,
29.10,7022,
29.10,6978,
29.10,6976,
29.10,6961,
29.10,6950,
29.10,6944,
29.10,6930,
29.10,6889,
29.10,6865,
29.10,6854,
29.10,6849,
29.10,6839,
29.10,6811,
29.10,6804,
29.10,6810,
29.10,6815,
29.10,6804,
29.10,6787,
29.10,6772,
29.10,6778,
29.10,6766,
29.10,6736,
29.10,6724,
29.10,6715,
29.10,6690,
29.10,6613,
29.10,6549,
29.10,6475,
29.10,6415,
29.10,6371,
29.10,6311,
29.10,6250,
29.10,6179,
29.10,6112,
29.10,6081,
29.10,6036,
29.10,5977,
29.10,5941,
29.10,5904,
29.10,5867,
29.10,5829,
29.10,5789,
29.10,5746,
29.10,5705,
29.10,5670,
29.10,5638,
29.10,5606,
29.10,5581,
29.10,5544,
29.10,5510,
29.10,5468,
29.10,5447,
29.10,5428,
29.10,5392,
29.10,5358,
29.10,5350,
29.10,5341,
29.10,5344,
29.10,5331,
29.10,5309,
29.10,5282,
29.10,5269,
29.10,5258,
29.10,5237,
29.10,5243,
29.10,5241,
29.10,5234,
29.10,5238,
29.10,5238,
29.10,5203,
29.10,5181,
29.10,5161,
29.10,5152,
29.10,5150,
29.10,5149,
29.10,5141,
29.10,5137,
29.10,5120,
29.10,5100,
29.10,5084,
29.10,5085,
29.10,5090,
29.10,5076,
29.10,5078,
29.10,5068,
29.10,5072,
29.10,5074,
29.20,5083,
29.20,5070,
29.20,5078,
29.10,5066,
29.10,5073,
29.10,5060,
29.10,5060,
29.10,5054,
29.10,5036,
29.10,5039,
29.10,5044,
29.10,5052,
29.10,5049,
29.10,5042,
29.10,5045,
29.10,5046,
29.10,5041,
29.10,5032,
29.20,5035,
29.10,5045,
29.10,5036,
29.20,5023,
29.10,5022,
29.10,5016,
29.20,5007,
29.10,5015,
29.10,5007,
29.10,5003,
29.10,5009,
29.10,5015,
29.10,5021,
29.10,5019,
29.10,5012,
29.10,5009,
29.10,5014,
29.10,5001,
29.10,5002,
29.10,5003,
29.10,4990,
29.20,4991,
29.20,4997,
29.20,5003,
29.10,5011,
29.20,5018,
29.20,5003,
29.20,5004,
29.20,4999,
29.10,4994,
29.10,4988,
29.20,4998,
29.10,5003,
29.10,4989,
29.10,5002,
29.10,5004,
29.10,5001,
29.20,4987,
29.10,4980,
29.20,4978,
29.20,4973,
29.10,4974,
29.20,4977,
29.20,4976,
29.20,4973,
29.10,4976,
29.20,4970,
29.20,4960,
29.20,4968,
29.20,4957,
29.20,4956,
29.20,4960,
29.20,4951,
29.20,4964,
29.20,4956,
29.20,4955,
29.20,4952,
29.20,4942,
29.20,4952,
29.20,4950,
29.20,4943,
29.20,4941,
29.20,4950,
29.20,4946,
29.20,4928,
29.20,4920,
29.20,4920,
29.20,4927,
29.20,4933,
29.20,4932,
29.20,4932,
29.20,4925,
29.20,4918,
29.20,4902,
29.20,4886,
29.20,4894,
29.20,4898,
29.20,4905,
29.20,4891,
29.20,4900,
29.20,4902,
29.20,4907,
29.20,4911,
29.20,4914,
29.20,4910,
29.20,4917,
29.20,4919,
29.20,4926,
29.20,4924,
29.20,4913,
29.20,4912,
29.20,4911,
29.20,4917,
29.20,4922,
29.20,4926,
29.20,4915,
29.20,4925,
29.20,4932,
29.20,4927,
29.20,4917,
29.20,4918,
29.20,4917,
29.20,4927,
29.20,4924,
29.20,4916,
29.20,4910,
29.20,4916,
29.20,4912,
29.20,4911,
29.20,4911,
29.20,4914,
29.20,4923,
29.20,4924,
29.20,4922,
29.20,4922,
29.20,4932,
29.20,4932,
29.20,4928,
29.20,4930,
29.20,4933,
29.20,4932,
29.20,4930,
29.20,4935,
29.20,4928,
29.20,4925,
29.20,4923,
29.20,4936,
29.20,4911,
29.20,4901,
29.20,4905,
29.20,4895,
29.20,4896,
29.20,4892,
29.20,4896,
29.20,4902,
29.20,4903,
29.20,4903,
29.20,4907,
29.20,4908,
29.20,4912,
29.20,4914,
29.20,4902,
29.20,4912,
29.20,4915,
29.20,4906,
29.20,4905,
29.20,4903,
29.20,4908,
29.20,4906,
29.20,4906,
29.20,4894,
29.20,4895,
29.20,4894,
29.20,4893,
29.20,4896,
29.20,4895,
29.20,4906,
29.20,4909,
29.20,4910,
29.20,4889,
29.20,4890,
29.20,4894,
29.20,4903,
29.20,4906,
29.20,4912,
29.20,4922,
29.20,4925,
29.20,4923,
29.20,4919,
29.20,4923,
29.20,4927,
29.20,4933,
29.20,4930,
29.20,4931,
29.20,4928,
29.20,4930,
29.20,4915,
29.20,4924,
29.20,4910,
29.20,4916,
29.20,4916,
29.20,4917,
29.20,4919,
29.20,4917,
29.20,4914,
29.20,4923,
29.20,4925,
29.20,4929,
29.20,4925,
29.20,4921,
29.20,4928,
29.20,4928,
29.20,4932,
29.20,4929,
29.20,4921,
29.20,4921,
29.20,4928,
29.20,4932,
29.20,4942,
29.20,4939,
29.20,4934,
29.20,4932,
29.20,4934,
29.20,4939,
29.20,4918,
29.20,4923,
29.20,4922,
29.20,4914,
29.20,4907,
29.20,4911,
29.20,4914,
29.20,4909,
29.20,4907,
29.20,4903,
29.20,4899,
29.20,4898,
29.20,4899,
29.20,4909,
29.20,4914,
29.20,4914,
29.20,4908,
29.20,4911,
29.20,4912,
29.20,4926,
29.20,4914,
29.20,4910,
29.20,4896,
29.20,4905,
29.20,4911,
29.20,4917,
29.20,4919,
29.20,4917,
29.20,4910,
29.20,4909,
29.20,4917,
29.20,4914,
29.20,4925,
29.20,4916,
29.20,4925,
29.20,4919,
29.20,4923,
29.20,4923,
29.20,4928,
29.20,4936,
29.20,4936,
29.20,4941,
29.20,4916,
29.20,4919,
29.20,4921,
29.20,4912,
29.20,4903,
29.20,4898,
29.20,4886,
29.20,4883,
29.20,4885,
29.20,4888,
29.30,4889,
29.20,4887,
29.20,4886,
29.20,4897,
29.20,4893,
29.30,4894,
29.20,4896,
29.30,4897,
29.30,4895,
29.30,4896,
29.30,4904,
29.20,4902,
29.30,4902,
29.20,4901,
29.30,4903,
29.30,4902,
29.20,4898,
29.20,4900,
29.30,4909,
29.20,4905,
29.20,4909,
29.30,4903,
29.30,4907,
29.20,4913,
29.20,4909,
29.30,4910,
29.30,4911,
29.30,4915,
29.30,4917,
29.20,4915,
29.30,4916,
29.30,4917,
29.30,4917,
29.30,4913,
29.30,6320,
29.00,62176,
29.00,69445,
29.00,76006,
29.00,82043,
29.00,86360,
29.00,89407,
29.00,92119,
29.00,94305,
29.00,95993,
29.00,97232,
29.00,98118,
29.00,98750,
29.00,99204,
29.00,99532,
29.00,99780,
28.90,99955,
