#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
29.60,100271,
29.60,100271,
29.60,100271,
29.60,100273,
29.60,100279,
29.60,100272,
29.60,100278,
29.60,100269,
29.60,100269,
29.60,100269,
29.60,100275,
29.60,100277,
29.60,100275,
29.60,100272,
29.60,100271,
29.60,100267,
29.60,100271,
29.60,100271,
29.60,100266,
29.60,100270,
29.60,100269,
29.60,100272,
29.60,100273,
29.60,100272,
29.60,100268,
29.60,100270,
29.60,100266,
29.60,100272,
29.60,100268,
29.60,100272,
29.60,100270,
29.60,100274,
29.60,100274,
29.60,100273,
29.60,100270,
29.60,100272,
29.60,100269,
29.60,100278,
29.60,100277,
29.60,100279,
29.60,100274,
29.60,100268,
29.60,100268,
29.60,100269,
29.60,100279,
29.60,100270,
29.60,100271,
29.60,100271,
29.60,100272,
29.60,100283,
29.60,100271,
29.60,100273,
29.60,100280,
29.60,100277,
29.60,100269,
29.60,100269,
29.60,100269,
29.60,100275,
29.60,100276,
29.60,100270,
29.60,100277,
29.60,100277,
29.60,100273,
29.60,100279,
29.60,100271,
29.60,100275,
29.60,100273,
29.60,100274,
29.60,100272,
29.60,100271,
29.60,100270,
29.60,100274,
29.60,100269,
29.60,100273,
29.60,100276,
29.60,100272,
29.60,100272,
29.60,100271,
29.60,100267,
29.60,100271,
29.60,100272,
29.60,100272,
29.60,100276,
29.60,100272,
29.60,100272,
29.60,100272,
29.60,100268,
29.60,100268,
29.60,100272,
29.60,100269,
29.60,100270,
29.60,100271,
29.60,100271,
29.60,100275,
29.60,100275,
29.60,100265,
29.60,100271,
29.60,100269,
29.60,100270,
29.60,100275,
29.60,100267,
29.60,100269,
29.60,100268,
29.60,100271,
29.60,100272,
29.60,100269,
29.60,100269,
29.60,100268,
29.60,100278,
29.60,100275,
29.60,100278,
29.60,100271,
29.60,100270,
29.60,100273,
29.60,100276,
29.60,100262,
29.60,100266,
29.60,100272,
29.60,100268,
29.60,100269,
29.60,100275,
29.60,100269,
29.60,100269,
29.60,100271,
29.60,100274,
29.60,100270,
29.60,100273,
29.60,100266,
29.60,100275,
29.60,100274,
29.60,100271,
29.60,100272,
29.60,100269,
29.60,100274,
29.60,100271,
29.60,100271,
29.60,100275,
29.60,100269,
29.60,100271,
29.60,100270,
29.60,100277,
29.60,100266,
29.60,100269,
29.60,100273,
29.60,100283,
29.60,100276,
29.60,100271,
29.60,100268,
29.60,100272,
29.60,100266,
29.60,100270,
29.60,100271,
29.60,100271,
29.60,100264,
29.60,100270,
29.60,100268,
29.60,100272,
29.60,100274,
29.60,100271,
29.60,100272,
29.60,100269,
29.60,100269,
29.60,100270,
29.60,100265,
29.60,100272,
29.60,100270,
29.60,100269,
29.60,100270,
29.60,100271,
29.60,100274,
29.60,100270,
29.60,100273,
29.60,100266,
29.60,100269,
29.60,100270,
29.60,100275,
29.60,100269,
29.60,100271,
29.60,100274,
29.60,100273,
29.60,100273,
29.60,100264,
29.60,100274,
29.60,100271,
29.60,100270,
29.60,100264,
29.60,100272,
29.60,100269,
29.60,100272,
29.60,100274,
29.60,100275,
29.60,100278,
29.60,100268,
29.60,100273,
29.60,100269,
29.60,100267,
29.60,100276,
29.60,100271,
29.60,100271,
29.60,100268,
29.60,100266,
29.60,100275,
29.60,100271,
29.60,100269,
29.60,100263,
29.60,100264,
29.60,100275,
29.60,100271,
29.60,100268,
29.60,100276,
29.60,100270,
29.60,100267,
29.60,100272,
29.60,100263,
29.60,100265,
29.60,100268,
29.60,100269,
29.60,100269,
29.60,100269,
29.60,100268,
29.60,100266,
29.60,100269,
29.60,100271,
29.60,100278,
29.60,100270,
29.60,100270,
29.60,100268,
29.60,100272,
29.60,100271,
29.60,100280,
29.60,100271,
29.60,100274,
29.60,100265,
29.60,100269,
29.60,100277,
29.60,100266,
29.60,100265,
29.60,100263,
29.60,100267,
29.60,100271,
29.60,100266,
29.60,100269,
29.60,100274,
29.60,100263,
29.60,100266,
29.60,100264,
29.60,100265,
29.60,100270,
29.60,100274,
29.60,100264,
29.60,100266,
29.60,100274,
29.60,100265,
29.60,100269,
29.60,100264,
29.60,100265,
29.60,100264,
29.60,100265,
29.60,100264,
29.60,100272,
29.60,100267,
29.60,100272,
29.60,100273,
29.60,100272,
29.60,100263,
29.60,100266,
29.60,100268,
29.60,100265,
29.60,100268,
29.60,100266,
29.60,100262,
29.60,100266,
29.60,100263,
29.60,100266,
29.60,100267,
29.60,100265,
29.60,100269,
29.60,100266,
29.60,100266,
29.60,100274,
29.60,100272,
29.60,100263,
29.60,100271,
29.60,100274,
29.60,100269,
29.60,100272,
29.60,100273,
29.60,100260,
29.60,100263,
29.60,100264,
29.60,100266,
29.60,100265,
29.60,100275,
29.60,100275,
29.60,100275,
29.60,100277,
29.60,100267,
29.60,100264,
29.60,100268,
29.60,100265,
29.60,100270,
29.60,100266,
29.60,100268,
29.60,100267,
29.60,100266,
29.60,100266,
29.60,100265,
29.60,100274,
29.60,100267,
29.60,100272,
29.60,100266,
29.60,100264,
29.60,100269,
29.60,100267,
29.60,100263,
29.60,100262,
29.60,100272,
29.60,100271,
29.60,100267,
29.60,100265,
29.60,100269,
29.60,100263,
29.60,100277,
29.60,100266,
