#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
27.90,100289,
27.90,100294,
27.90,100293,
27.90,100295,
27.90,100297,
27.90,100287,
27.90,100294,
27.90,100291,
27.90,100293,
27.90,100292,
27.90,100292,
27.90,100283,
28.00,100288,
27.90,100282,
28.00,100289,
27.90,100291,
27.90,100288,
28.00,100289,
27.90,100289,
27.90,100288,
27.90,100288,
27.90,100289,
27.90,100294,
27.90,100288,
27.90,100287,
27.90,100288,
27.90,100288,
27.90,100289,
28.00,100288,
27.90,100291,
27.90,100288,
27.90,100293,
27.90,100288,
27.90,100291,
27.90,100289,
27.90,100289,
28.00,100289,
27.90,100292,
28.00,100294,
27.90,100290,
27.90,100287,
27.90,100294,
27.90,100286,
28.00,100292,
28.00,100289,
27.90,100289,
27.90,100291,
28.00,100291,
27.90,100291,
8.00,100291,
27.90,100292,
27.90,100289,
27.90,100298,
28.00,100288,
27.90,100290,
27.90,100293,
27.90,100289,
27.90,100288,
28.00,100289,
27.90,100292,
28.00,100292,
27.90,100280,
27.90,100292,
27.90,100291,
27.90,100290,
28.00,100293,
28.00,100289,
27.90,100288,
28.00,100288,
27.90,100292,
27.90,100288,
27.90,100292,
28.00,100288,
27.90,100293,
27.90,100289,
28.00,100292,
27.90,100291,
27.90,100288,
28.00,100287,
27.90,100292,
27.90,100288,
27.90,100288,
28.00,100288,
27.90,100295,
27.90,100289,
28.00,100288,
27.90,100289,
27.90,100292,
28.00,100292,
27.90,100289,
27.90,100290,
28.00,100289,
28.00,100291,
27.90,100288,
27.90,100289,
27.90,100288,
27.90,100288,
28.00,100292,
27.90,100286,
28.00,100289,
27.90,100291,
27.90,100290,
27.90,100290,
28.00,100289,
27.90,100292,
27.90,100289,
27.90,100293,
27.90,100292,
28.00,100294,
27.90,100289,
28.00,100290,
27.90,100289,
28.00,100289,
27.90,100293,
28.00,100291,
27.90,100292,
28.00,100291,
27.90,100291,
27.90,100297,
28.00,100292,
27.90,100297,
