#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
28.30,100299,
28.30,100299,
28.30,100292,
28.30,100299,
28.30,100299,
28.30,100298,
28.30,100301,
28.30,100301,
28.30,100295,
28.30,100290,
28.30,100308,
28.30,100301,
28.30,100300,
28.30,100292,
28.30,100301,
28.30,100311,
28.30,100302,
28.30,100298,
28.30,100296,
28.30,100296,
28.30,100296,
28.30,100295,
28.30,100301,
28.30,100299,
28.30,100296,
28.30,100298,
28.30,100299,
28.30,100302,
28.30,100296,
28.30,100298,
28.30,100305,
28.30,100300,
28.30,100297,
28.30,100303,
28.30,100305,
28.30,100304,
28.30,100300,
28.30,100302,
28.30,100310,
28.30,100303,
28.30,100299,
28.30,100302,
28.30,100304,
28.30,100296,
28.30,100296,
28.30,100300,
28.30,100300,
28.30,100310,
28.30,100295,
28.30,100299,
28.30,100306,
28.30,100295,
28.30,100299,
28.30,100301,
28.30,100307,
28.30,100301,
28.30,100295,
28.30,100302,
28.30,100302,
28.30,100299,
28.30,100300,
28.30,100307,
28.30,100298,
28.30,100302,
28.30,100297,
28.30,100300,
28.30,100305,
28.30,100308,
28.30,100303,
28.30,100301,
28.30,100310,
28.30,100299,
28.30,100302,
28.30,100300,
28.30,100304,
28.30,100301,
28.30,100302,
28.30,100302,
28.30,100304,
28.30,100308,
28.30,100299,
28.30,100304,
28.30,100298,
28.30,100294,
28.30,100303,
28.30,100305,
28.30,100303,
28.30,100302,
28.30,100297,
28.30,100301,
28.30,100300,
28.30,100306,
28.30,100305,
28.30,100296,
28.30,100309,
28.30,100301,
28.30,100302,
28.30,100296,
28.30,100305,
28.30,100304,
28.30,100306,
28.30,100307,
28.30,100298,
28.30,100305,
28.30,100303,
28.30,100309,
28.30,100298,
28.30,100304,
28.30,100302,
28.30,100305,
28.30,100306,
28.30,100305,
28.30,100302,
28.30,100304,
28.30,100300,
28.30,100298,
28.30,100306,
28.30,100303,
28.30,100308,
28.30,100302,
28.30,100304,
28.30,94821,
28.20,89298,
28.20,84305,
28.00,79478,
27.90,74952,
27.80,70748,
27.70,66845,
27.70,63246,
27.60,59910,
27.50,56810,
27.50,53910,
27.40,51208,
27.40,48693,
27.30,46345,
27.30,44117,
27.30,42009,
27.30,40052,
27.30,38215,
27.40,36488,
27.40,34875,
27.40,33362,
27.40,31935,
27.40,30591,
27.40,29328,
27.40,28130,
27.40,27018,
27.50,25968,
27.50,24983,
27.50,24044,
27.50,23166,
27.60,22333,
27.60,21556,
27.60,20827,
27.60,20135,
27.60,19495,
27.70,18878,
27.70,18313,
27.70,17775,
27.70,17276,
27.70,16814,
27.70,16402,
27.80,16008,
27.80,15613,
27.80,15227,
27.80,14870,
27.80,14524,
27.80,14203,
27.80,13857,
27.90,13468,
27.90,13094,
27.90,12756,
27.90,12421,
27.90,12114,
27.90,11824,
27.90,11556,
27.90,11291,
28.00,11046,
28.00,10821,
28.00,10620,
28.00,10426,
28.00,10275,
28.00,10117,
28.00,9985,
28.00,9848,
28.00,9725,
28.00,9600,
28.00,9485,
28.00,9380,
28.10,9282,
28.10,9188,
28.10,9101,
28.10,9015,
28.10,8934,
28.10,8869,
28.10,8805,
28.10,8733,
28.10,8660,
28.10,8609,
28.10,8559,
28.10,8510,
28.10,8456,
28.10,8402,
28.10,8348,
28.10,8289,
28.10,8231,
28.10,8187,
28.20,8144,
28.20,8113,
28.20,8076,
28.20,8044,
28.20,8011,
28.20,7968,
28.20,7917,
28.20,7897,
28.20,7870,
28.20,7839,
28.20,7808,
28.20,7801,
28.20,7784,
28.20,7777,
28.20,7760,
28.20,7751,
28.20,7732,
28.20,7734,
28.20,7720,
28.20,7689,
28.20,7678,
28.20,7665,
28.20,7647,
28.20,7647,
28.20,7632,
28.20,7631,
28.20,7628,
28.20,7611,
28.20,7602,
28.20,7584,
28.20,7595,
28.20,7597,
28.20,7590,
28.20,7580,
28.20,7585,
28.20,7600,
28.30,7596,
28.30,7605,
28.30,7612,
28.30,7615,
28.30,7621,
28.30,7620,
28.30,7624,
28.30,7642,
28.30,7634,
28.30,7619,
28.30,7626,
28.30,7633,
28.30,7647,
28.30,7656,
28.30,7653,
28.30,7657,
28.30,7675,
28.30,7672,
28.30,7675,
28.30,7669,
28.30,7667,
28.30,7665,
28.30,7651,
28.30,7642,
28.30,7655,
28.30,7665,
28.30,7673,
28.30,7667,
28.30,7674,
28.30,7676,
28.30,7686,
28.30,7688,
28.30,7684,
28.30,7684,
28.30,7691,
28.30,7696,
28.30,7711,
28.30,7707,
28.30,7718,
28.30,7732,
28.30,7726,
28.30,7733,
28.30,7715,
28.30,7697,
28.30,7684,
28.30,7674,
28.30,7653,
28.30,7642,
28.40,7628,
28.40,7617,
28.30,7599,
28.30,7586,
28.40,7574,
28.40,7566,
28.40,7546,
28.40,7529,
28.40,7518,
28.40,7511,
28.40,7504,
28.40,7496,
28.40,7490,
28.40,7476,
28.40,7465,
28.40,7467,
28.40,7469,
28.40,7472,
28.40,7472,
28.40,7468,
28.40,7464,
28.40,7442,
28.40,7456,
28.40,7439,
28.40,7426,
28.40,7417,
28.40,7400,
28.40,7395,
28.40,7384,
28.40,7375,
28.40,7380,
28.40,7382,
28.40,7373,
28.40,7389,
28.40,7374,
28.40,7383,
28.40,7379,
28.40,7389,
28.40,7389,
28.40,7388,
28.40,7385,
28.40,7370,
28.40,7364,
28.40,7363,
28.40,7371,
28.40,7358,
28.40,7361,
28.40,7355,
28.40,7342,
28.40,7337,
28.40,7346,
28.40,7347,
28.40,7334,
28.40,7343,
28.40,7339,
28.40,7340,
28.40,7332,
28.40,7319,
28.40,7291,
28.40,7153,
28.40,7038,
28.40,6934,
28.40,6837,
28.40,6734,
28.50,6659,
28.40,6580,
28.50,6479,
28.40,6418,
28.50,6365,
28.50,6283,
28.50,6244,
28.50,6206,
28.50,6211,
28.50,6212,
28.50,6220,
28.50,6224,
28.50,6229,
28.50,6228,
28.50,6233,
28.50,6230,
28.50,6231,
28.50,6235,
28.50,6235,
28.50,6235,
28.50,6238,
28.50,6238,
28.50,6244,
28.50,6254,
28.20,54205,
28.10,57688,
28.00,60794,
28.00,63730,
28.00,67027,
28.00,70280,
28.10,73878,
28.10,77944,
28.20,81765,
28.20,85594,
28.20,87803,
28.20,89466,
28.20,91242,
28.20,92861,
28.20,94358,
28.20,95281,
28.20,96138,
28.20,96912,
28.10,97827,
28.10,98657,
28.10,99279,
28.10,99707,
28.10,100039,
28.10,100188,
28.10,100234,
28.10,100250,
28.10,100248,
28.10,100235,
28.10,100253,
28.10,100261,
28.10,100265,
28.00,100256,
28.10,100287,
28.00,100282,
28.00,100282,
28.00,100285,
28.00,100286,
28.00,100286,
28.00,100288,
28.00,100285,
28.00,100288,
28.00,100287,
28.00,100290,
