#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
23.90,100441,
23.90,100441,
23.90,100442,
23.90,100441,
23.90,100437,
23.90,100442,
23.90,100439,
24.00,100437,
23.90,100436,
24.00,100442,
24.00,100443,
24.00,100444,
24.00,100444,
24.00,100444,
24.00,100446,
24.00,100444,
24.00,100440,
24.00,100446,
24.00,100446,
24.00,100439,
24.00,100445,
24.00,100441,
24.00,100432,
24.00,100440,
24.00,100440,
24.00,100436,
24.00,100442,
24.00,100443,
24.00,100433,
24.00,100440,
24.00,100444,
24.00,100440,
24.00,100444,
24.00,100437,
24.10,100449,
24.00,100438,
24.10,100442,
24.00,100440,
24.00,100443,
24.10,100436,
24.10,100444,
24.10,100448,
24.10,100441,
24.10,100444,
24.10,100438,
24.10,100437,
24.10,100442,
24.10,100444,
24.10,100450,
24.10,100439,
24.10,100443,
24.10,100442,
24.10,100444,
24.10,100442,
24.10,100440,
24.10,100435,
24.10,100444,
24.10,100444,
24.10,100441,
24.10,100440,
24.10,100445,
24.10,100441,
24.10,100438,
24.10,100444,
24.10,100444,
24.10,100444,
24.10,100443,
24.10,100438,
24.10,100440,
24.10,100437,
24.10,100438,
24.10,100434,
24.10,100434,
24.10,100438,
24.10,100432,
24.10,100439,
24.10,100440,
24.10,100443,
24.10,100440,
24.10,100441,
24.10,100441,
24.10,100444,
24.10,100438,
24.10,100443,
24.10,100442,
24.10,100441,
24.10,100437,
24.10,100444,
24.10,100447,
24.10,100444,
24.10,100440,
24.10,100441,
24.10,100437,
24.10,100441,
24.10,100440,
24.10,100446,
24.10,100442,
24.10,100440,
24.10,100442,
24.10,100440,
24.10,100445,
24.10,100442,
24.10,100435,
24.10,100436,
24.10,100439,
24.10,100442,
24.10,100439,
24.10,100441,
24.10,100440,
24.10,100441,
24.10,100439,
24.10,100442,
24.10,100443,
24.10,100443,
24.10,100439,
24.10,100443,
24.10,100438,
24.10,100445,
24.20,100441,
24.10,100442,
24.20,100437,
24.20,100442,
24.20,100435,
24.20,100446,
24.20,100443,
24.20,100446,
24.20,100443,
24.20,100440,
24.20,100444,
24.20,100439,
24.20,100438,
24.20,100438,
24.20,100440,
24.20,100445,
24.20,100442,
24.20,100437,
24.20,100443,
24.20,100438,
24.20,100445,
24.20,100443,
24.20,100443,
24.20,100441,
24.20,100442,
24.20,100438,
24.20,100445,
24.20,100439,
24.20,100443,
24.20,100436,
24.20,100439,
24.20,100440,
24.20,100443,
24.20,100440,
24.20,100445,
24.20,100439,
24.20,100441,
24.20,100442,
24.20,100437,
24.20,100438,
24.20,100440,
24.20,100438,
24.20,100436,
24.20,100438,
24.20,100435,
24.20,100436,
24.20,100441,
24.20,100436,
24.20,100440,
24.20,100445,
24.20,100441,
24.20,100438,
24.20,100438,
24.20,100436,
24.20,100440,
24.20,100437,
24.20,100439,
24.20,100437,
24.20,100438,
24.20,100435,
24.20,100437,
24.20,100436,
24.20,100439,
24.20,100438,
24.20,100439,
24.20,100438,
24.20,100438,
24.20,100441,
24.20,100442,
24.20,100438,
24.20,100441,
24.20,100442,
24.20,100441,
24.20,100438,
24.20,100440,
24.20,100439,
24.20,100442,
24.20,100436,
24.20,100437,
24.20,100441,
24.20,100433,
24.20,100441,
24.20,100439,
24.20,100442,
24.20,100437,
24.20,100442,
24.20,100440,
24.30,100439,
24.20,100438,
24.30,100439,
24.30,100441,
24.30,100438,
24.30,100445,
24.30,100438,
24.30,100441,
24.30,100441,
24.30,100439,
24.30,100435,
24.30,100433,
24.30,100439,
24.30,100438,
24.30,100435,
24.30,100436,
24.30,100434,
24.30,100438,
24.30,100438,
24.30,100436,
24.30,100434,
24.30,100438,
24.30,100442,
24.30,100453,
24.30,100439,
24.30,100444,
24.30,100444,
24.30,100438,
24.30,100445,
24.30,100443,
24.30,100441,
24.30,100437,
24.30,100439,
24.30,100440,
24.30,100439,
24.30,100446,
24.30,100438,
24.30,100439,
24.30,100439,
24.30,100441,
24.30,100439,
24.30,100443,
24.30,100442,
24.30,100437,
24.30,100445,
24.30,100439,
