#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
28.70,100589,
28.70,100579,
28.70,100567,
28.70,100554,
28.70,100552,
28.70,100543,
28.70,100541,
28.70,100540,
28.70,100534,
28.70,100525,
28.70,100527,
28.70,100522,
28.70,100526,
28.70,100520,
28.70,100519,
28.70,100516,
28.70,100515,
28.70,100519,
28.70,100515,
28.70,100518,
28.70,100508,
28.70,100512,
28.70,100510,
28.70,100513,
28.70,100512,
28.70,100510,
28.70,100506,
28.70,100506,
28.70,100505,
28.70,100505,
28.70,100507,
28.70,100507,
28.70,100505,
28.70,100503,
28.70,100501,
28.70,100506,
28.70,100504,
28.70,100504,
28.70,100512,
28.70,100503,
28.70,100511,
28.70,100510,
28.70,100504,
28.70,100512,
28.70,100506,
28.70,100506,
28.70,100510,
28.70,100512,
28.70,100510,
28.70,100511,
28.70,100503,
28.70,100506,
28.70,100510,
28.70,100505,
28.70,100505,
28.70,100512,
28.70,100512,
28.70,100505,
28.70,100512,
28.70,100510,
28.70,100507,
28.70,100510,
28.70,100500,
28.70,100505,
28.70,100509,
28.70,100513,
28.70,100504,
28.70,100508,
28.70,100507,
28.70,100505,
28.70,100508,
28.70,100511,
28.70,100507,
28.70,100508,
28.70,100504,
28.70,100508,
28.70,100506,
28.70,100509,
28.70,100510,
28.70,100507,
28.70,100508,
28.70,100507,
28.70,100502,
28.70,100515,
28.70,100510,
28.70,100509,
28.70,100506,
28.70,100504,
28.70,100504,
28.70,100512,
28.70,100506,
28.70,100506,
28.70,100507,
28.70,100507,
28.70,100507,
28.70,100502,
28.70,100511,
28.70,100506,
28.70,100505,
28.70,100506,
28.70,100507,
28.70,100503,
28.70,100507,
28.70,100509,
28.70,100508,
28.70,100507,
28.70,100510,
28.70,100504,
28.70,100505,
28.70,100510,
28.70,100508,
28.70,100513,
28.70,100505,
28.70,100501,
28.70,100510,
28.70,100503,
28.70,100502,
28.70,100503,
28.70,100507,
28.70,100509,
28.70,100506,
28.70,100506,
28.70,100505,
28.70,100512,
28.70,100509,
28.70,100505,
28.70,100512,
28.70,100506,
28.70,100509,
28.70,100504,
28.70,100510,
28.70,100510,
28.70,100513,
28.70,100512,
28.70,100503,
28.70,100513,
28.70,100511,
28.70,100515,
28.70,100513,
28.70,100511,
28.70,100511,
28.70,100506,
28.70,100513,
28.70,100515,
28.70,100512,
28.70,100517,
28.70,100512,
28.70,100511,
28.70,100512,
28.70,100511,
28.70,100513,
28.70,100513,
28.70,100515,
28.70,100512,
28.70,100514,
28.70,100515,
28.70,100513,
28.70,100512,
28.70,100518,
28.70,100512,
28.70,100515,
28.70,100515,
28.70,100511,
28.70,100516,
28.70,100513,
28.70,100518,
28.70,100518,
28.70,100512,
28.70,100513,
28.70,100511,
28.70,100515,
28.70,100517,
28.70,100513,
28.70,100518,
28.70,100510,
28.70,100518,
28.70,100514,
28.70,100510,
28.70,100511,
28.70,100512,
28.70,100509,
28.70,100511,
28.70,100512,
28.70,100512,
28.70,100520,
28.70,100509,
28.70,100511,
28.70,100503,
28.70,100515,
28.70,100514,
28.70,100514,
28.70,100515,
28.70,100510,
28.70,100507,
28.70,100515,
28.70,100510,
28.70,99570,
28.80,92360,
28.70,86340,
28.60,81097,
28.50,76320,
28.40,71927,
28.40,67837,
28.30,64019,
28.30,60419,
28.20,57050,
28.20,53914,
28.20,50990,
28.20,48250,
28.20,45682,
28.20,43267,
28.20,41003,
28.20,38876,
28.20,36876,
28.20,35017,
28.20,33280,
28.30,31655,
28.30,30134,
28.30,28708,
28.30,27378,
28.30,26132,
28.30,24972,
28.30,23882,
28.30,22846,
28.40,21870,
28.40,20952,
28.40,20076,
28.40,19269,
28.40,18499,
28.40,17783,
28.50,17097,
28.50,16460,
28.50,15854,
28.50,15292,
28.50,14759,
28.50,14265,
28.50,13793,
28.50,13354,
28.50,12939,
28.60,12557,
28.60,12187,
28.60,11840,
28.60,11517,
28.60,11213,
28.60,10919,
28.60,10652,
28.60,10412,
28.60,10179,
28.60,9939,
28.60,9725,
28.60,9509,
28.60,9304,
28.60,9116,
28.60,8932,
28.70,8761,
28.70,8598,
28.70,8450,
28.70,8300,
28.70,8170,
28.70,8041,
28.70,7902,
28.70,7780,
28.70,7639,
28.70,7490,
28.70,7363,
28.70,7274,
28.70,7192,
28.70,7101,
28.70,6985,
28.70,6869,
28.70,6772,
28.70,6681,
28.70,6623,
28.70,6545,
28.70,6482,
28.70,6419,
28.70,6362,
28.70,6300,
28.70,6267,
28.70,6237,
28.70,6206,
28.70,6148,
28.70,6104,
28.70,6073,
28.70,6023,
28.80,5968,
28.80,5926,
28.80,5877,
28.70,5821,
28.80,5765,
28.80,5718,
28.70,5669,
28.80,5635,
28.80,5612,
28.80,5594,
28.80,5566,
28.80,5547,
28.80,5532,
28.80,5507,
28.80,5483,
28.80,5467,
28.80,5445,
28.80,5414,
28.80,5384,
28.80,5357,
28.80,5329,
28.80,5294,
28.80,5287,
28.80,5267,
28.80,5241,
28.80,5228,
28.80,5208,
28.80,5188,
28.80,5158,
28.80,5133,
28.80,5116,
28.80,5102,
28.80,5079,
28.80,5069,
28.80,5049,
28.80,5040,
28.80,5025,
28.80,5025,
28.80,5021,
28.80,4999,
28.80,4996,
28.80,5009,
28.80,4999,
28.80,4986,
28.80,4974,
28.80,4960,
28.80,4952,
28.80,4956,
28.80,4954,
28.80,4957,
28.80,4961,
28.80,4961,
28.80,4963,
28.80,4944,
28.80,4938,
28.80,4927,
28.80,4921,
